stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
0,0.529114943,0.723407709,0.837645209,0.422184108,-0.95578897,-0.55134893,-0.531654598,2.038792498,9.392525658,2.723478638,8.072872888,2.487916567
1,0.901660064,0.068495612,0.435811335,0.506385006,-1.153083517,-1.339237255,-1.371172204,3.863492977,3.255596808,7.4881972,1.033125732,9.826398674
0,0.179195356,0.610193572,0.271500449,0.553115236,-1.699319519,-1.049485999,-1.598242683,4.347048201,8.653810665,8.629044844,5.678624899,7.779649973
0,0.523176317,0.81050381,0.064868506,0.077614991,-1.821030195,-1.279033515,-1.294297981,4.394361691,3.533411148,6.661818615,2.384255191,9.276486794
0,0.946290982,0.081250042,0.941877041,0.362238572,-0.579960683,-1.231288631,-1.288977113,3.100226427,5.822473568,5.183445192,6.972866103,8.226539308
1,0.407182174,0.824355441,0.922880122,0.109068983,-1.50496555,-0.913195009,-0.910937656,3.329098215,3.059012726,1.083900697,7.707533119,2.54592959
1,0.24393339,0.823766288,0.092784798,0.569559597,-1.428812293,-1.109660636,-1.014918081,3.55339101,4.339341598,9.653109004,0.602231864,0.601779371
1,0.54492875,0.663108337,0.805203826,0.374392221,-1.293207241,-1.349527515,-1.926485739,4.569220495,8.080461008,0.649277233,2.132990729,5.038035676
1,0.481734233,0.734650611,0.166986341,0.974979324,-0.671843515,-0.922865418,-1.069910098,2.664619031,0.85149608,0.631103287,8.558283233,2.559069371
0,0.686408702,0.350804687,0.161202232,0.878983282,-0.604395375,-1.320094951,-1.0087386,2.933228926,3.364569008,4.742429171,2.988720883,9.838842512
1,0.290242849,0.871683306,0.103935533,0.310522767,-1.012955862,-0.589756105,-1.542428345,3.145140312,3.973453794,2.688679514,9.355224469,7.374464562
1,0.380097054,0.889214741,0.137574373,0.253091707,-1.412809597,-1.745027983,-1.639261705,4.797099284,6.616349453,2.316342746,4.680692986,3.579114975
0,0.180489547,0.468930431,0.579540044,0.747735403,-1.459049965,-1.84901541,-1.615335576,4.92340095,4.727666606,9.258565625,1.146937982,9.982898604
0,0.570903316,0.323938396,0.064571283,0.295429969,-1.12407082,-1.222185333,-1.704167499,4.050423651,6.156119607,7.572005218,9.028327642,5.514626996
0,0.955691156,0.600049287,0.755883259,0.780690086,-0.653961651,-1.500781004,-1.73113519,3.885877845,3.092280918,2.316410256,3.941363849,6.1168025
0,0.864818182,0.517413659,0.561896132,0.911420574,-1.487576627,-1.47687912,-1.464232836,4.428688584,4.882249104,5.812898841,6.135121527,8.481593492
1,0.65336882,0.418664997,0.087682076,0.313813888,-0.615963239,-1.067448567,-0.726397294,2.4098091,5.370648326,1.743793726,1.661335298,3.184549018
1,0.182357403,0.320015666,0.341446212,0.326854787,-1.776759704,-1.232326138,-1.381909588,4.390995431,2.641324377,7.777754537,1.120724401,1.5418639
0,0.457119263,0.934279761,0.689396661,0.302748467,-1.818917233,-0.746477972,-0.973972525,3.53936773,1.918660813,7.90777065,6.071165864,9.065337149
0,0.875102445,0.96450602,0.450462185,0.418732776,-1.95133332,-1.826505438,-1.907585286,5.685424044,7.23351391,8.056336434,1.474812341,5.905643772
0,0.517519292,0.052260486,0.083712824,0.876219242,-1.635945748,-1.370586116,-1.001173616,4.007705479,3.644203282,8.804103972,7.820209062,8.177358723
1,0.247857031,0.255947072,0.117341203,0.499866587,-1.078581728,-0.564650054,-0.618754182,2.261985963,2.638440452,7.401691669,5.862590847,7.9797578
0,0.799566115,0.721367683,0.522111032,0.092304259,-0.585753263,-0.632887329,-1.684745294,2.903385886,7.039468452,2.479474058,2.72686263,7.929379564
0,0.932368214,0.690291031,0.859004886,0.946593642,-1.13842348,-1.789367128,-0.740726875,3.668517482,1.454376551,5.488786012,8.614256208,2.539229143
0,0.169981454,0.513784246,0.786407443,0.555314148,-1.432128458,-1.458132617,-1.388576681,4.278837755,3.249619562,8.011832167,6.703298504,2.532970059
0,0.279097576,0.72126149,0.815608234,0.948310194,-1.250638951,-1.016153976,-1.679154831,3.945947759,3.210104639,8.872299449,6.061053098,4.219238047
1,0.136952561,0.367415335,0.124852085,0.598608524,-0.947170675,-1.433585194,-0.970451712,3.351207581,1.66890868,3.682712259,2.555713477,0.540849648
0,0.683598653,0.528198084,0.852500375,0.246434896,-1.97545973,-1.63221717,-0.89495925,4.50263615,2.083084598,6.990128615,5.998410379,1.099769958
1,0.987806102,0.146193632,0.55584986,0.207160686,-0.925617883,-0.845390271,-0.993360452,2.764368606,2.339445947,5.504699811,0.977763594,3.170365363
0,0.255981065,0.102786827,0.958852916,0.366762219,-0.864057916,-0.713917106,-1.160636567,2.738611589,8.721213705,6.593976312,5.290612934,7.130172466
0,0.675225723,0.197430202,0.759933855,0.638819445,-1.149572136,-1.766633865,-1.477087461,4.393293462,6.25918146,7.224143942,0.860798996,8.176473118
0,0.714447638,0.850236555,0.771023377,0.944965276,-1.314032139,-1.772073047,-1.842764693,4.928869879,1.663653715,5.435860051,2.035212318,3.711852473
1,0.213334043,0.398783597,0.353745243,0.429722708,-1.3388529,-1.136165928,-1.080134052,3.55515288,4.824150919,3.90598001,4.560686281,7.550421954
0,0.957439073,0.623383381,0.816299555,0.828352997,-1.943116547,-1.28771991,-1.504114014,4.734950471,7.224311106,8.200734611,7.040139633,2.162865907
0,0.728360864,0.963734811,0.974915833,0.89650282,-0.989397659,-1.906094396,-1.151177935,4.046669989,2.147521032,5.758126883,1.123666351,4.350683309
1,0.194178374,0.084537904,0.752797533,0.973103712,-1.035165985,-0.730026465,-0.731056322,2.496248772,1.916445026,5.458605204,1.297609601,1.153442933
0,0.235419022,0.303726817,0.749621589,0.697069638,-1.624371066,-0.719696529,-0.920199668,3.264267263,2.948855217,6.005967109,9.197422675,7.93597585
0,0.321305778,0.780313002,0.621900798,0.841291109,-1.314652636,-1.342743868,-0.588432421,3.245828925,4.667367745,8.325420049,3.98901467,9.009515991
1,0.081175531,0.053684715,0.665990372,0.17302614,-1.42679903,-0.808669095,-0.834402823,3.069870947,3.587151856,2.532142892,2.523061085,2.443037234
0,0.84301907,0.363153668,0.782622035,0.756111789,-1.112596763,-1.445507376,-1.854544621,4.41264876,5.001268572,4.737027852,3.976141773,3.987817566
0,0.422024156,0.77969481,0.21012385,0.48057,-1.555352825,-1.323773742,-1.060329591,3.939456159,8.764118365,9.305386285,2.535877049,2.342796827
0,0.957852275,0.509353389,0.989684997,0.198062627,-0.900244378,-0.746362215,-1.559340923,3.205947515,4.48488749,7.400605543,3.679680694,0.876033579
0,0.340620946,0.962901237,0.480152935,0.25872737,-0.575715365,-1.261595327,-0.571465594,2.408776286,2.054916426,9.940090669,7.449152866,6.995176815
0,0.256258076,0.848081684,0.306915073,0.829341492,-0.85440956,-1.691935524,-0.878949794,3.425294878,7.85313093,6.553352369,9.846269928,2.178190771
0,0.405604321,0.217035867,0.81370774,0.273646315,-0.978186426,-0.63575477,-0.950472058,2.564413254,4.712392874,4.194950602,3.722493553,9.27404041
1,0.961433857,0.525749728,0.287981611,0.868892058,-0.98371379,-0.722729608,-1.368059422,3.07450282,3.013957017,1.171395685,9.824511629,1.225253013
0,0.81989527,0.959086588,0.106890546,0.948693034,-0.796473418,-1.400751139,-0.565533079,2.762757636,6.980877803,8.691137256,9.934231043,5.04403568
0,0.240065005,0.368506809,0.64742843,0.836344809,-1.152068774,-1.738213703,-1.826925418,4.717207895,8.533373288,9.504654389,6.965575077,1.683233208
1,0.40033577,0.372557851,0.397756319,0.748954863,-1.390281371,-0.540342759,-1.655998246,3.586622376,1.975661567,8.46428866,0.864725157,1.503716409
0,0.390071051,0.225497814,0.846302681,0.396929495,-1.909314088,-1.814450997,-0.86009536,4.583860445,8.057031905,5.67285163,4.619989592,1.962322661
0,0.773406316,0.069521141,0.730472828,0.528386829,-1.320017705,-1.556035536,-1.739924692,4.615977933,5.496671133,8.990833547,3.584202605,2.280307626
0,0.427598837,0.404566084,0.832024655,0.621961943,-0.87851863,-0.876325675,-1.872551162,3.627395468,8.143108975,5.406364922,3.016268665,5.693562388
0,0.948479088,0.606744841,0.582623963,0.794386947,-1.953424019,-0.772326378,-0.847258452,3.573008848,2.458141083,5.115561985,1.265843699,2.466186578
0,0.977100169,0.098915061,0.500214159,0.359554623,-1.882717247,-0.699221855,-1.043092311,3.625031413,6.206224526,7.69974398,9.998291236,4.673040249
1,0.692983879,0.493824892,0.209545434,0.171281739,-1.87055958,-1.758907447,-1.489625395,5.119092422,3.768553962,0.908972279,1.221663816,2.188271208
1,0.739993362,0.848372629,0.202768378,0.861961442,-1.907152834,-1.567927287,-1.755047367,5.230127488,2.523855793,5.930860017,6.995044583,1.205353852
0,0.789974477,0.741675668,0.379463309,0.185973093,-0.902602593,-1.620213254,-1.186592392,3.709408238,4.565214619,3.968155239,5.739944575,2.46168345
0,0.236121188,0.929525996,0.659877045,0.991189961,-1.269973717,-1.691659983,-1.315227586,4.276861287,7.080935814,8.465125856,8.084187738,9.359194817
1,0.162853493,0.389319362,0.537811516,0.756671812,-0.879980522,-0.554452206,-1.5419587,2.976391428,1.406944961,7.085754963,1.986792873,0.880468263
0,0.984367883,0.292108306,0.650834558,0.185791359,-1.757858309,-0.822004952,-1.62230367,4.202166931,9.508478901,7.371017707,3.154147772,1.428128068
0,0.132836083,0.705387654,0.593900461,0.641603678,-0.620750155,-1.149259446,-1.268384246,3.038393847,7.170384889,9.59219856,7.211058984,5.360481036
0,0.395107434,0.778094131,0.307085004,0.81364972,-1.911600819,-0.671954619,-0.635439103,3.218994541,8.875362235,7.794518622,9.771266296,9.867893619
0,0.640013056,0.672406957,0.28785736,0.355513642,-1.139790185,-1.517221773,-1.707990431,4.365002389,7.251294628,7.910046248,2.549918774,9.832457807
1,0.573256593,0.760708628,0.336302158,0.546050729,-0.831008261,-0.560074962,-1.850511188,3.241594411,5.69085195,3.216610495,9.010141343,1.265161001
0,0.203133275,0.430144345,0.583063527,0.265682059,-1.376594971,-1.436314384,-1.571306359,4.384215714,7.723357452,6.510992365,8.898547819,2.21312117
1,0.384897623,0.802296271,0.784515745,0.892710357,-1.21555961,-0.619111732,-1.861299082,3.695970424,3.438232289,1.995500643,0.520429124,2.421219272
0,0.214294679,0.408307654,0.459205733,0.640457857,-1.053867385,-0.753365834,-1.312308382,3.119541602,6.765387066,8.673338046,5.688898852,2.511967599
0,0.403864692,0.923397273,0.439801061,0.554332939,-1.967134718,-1.690803616,-1.448775838,5.106714172,4.673575922,7.878508838,1.636346889,2.499365691
0,0.590111677,0.086139435,0.422664971,0.871817209,-1.280617026,-0.954547953,-1.186479422,3.4216444,3.186025175,3.610773848,5.986147509,3.742213027
0,0.581759738,0.363739312,0.075949927,0.398990756,-0.889613449,-1.152616214,-1.161183715,3.203413377,4.375440427,6.853672996,7.796294008,6.130354713
1,0.218078136,0.555679757,0.261997026,0.918465234,-0.599129857,-0.510476291,-1.52313577,2.632741918,7.391265119,4.345414997,7.717320162,2.641530698
1,0.321663186,0.584029906,0.072273443,0.130569987,-0.840180044,-1.947525354,-1.025613338,3.813318736,9.843938296,1.046310301,5.34192583,7.279389036
0,0.293694603,0.544358037,0.9905985,0.404457371,-1.965012582,-1.526028964,-1.018220082,4.509261627,3.901699473,2.613207875,9.003707889,6.282594992
0,0.59589152,0.083938586,0.959067717,0.829702057,-1.082547714,-1.432275398,-1.96867074,4.483493851,5.420116596,6.235491814,8.764758431,6.339123616
0,0.31874182,0.908439488,0.627635807,0.783074286,-1.301256952,-1.040228125,-1.811585679,4.153070756,5.906810293,7.626162421,9.451563019,7.348624508
1,0.29335147,0.494539978,0.528975168,0.8974452,-0.573691624,-1.767894658,-1.918002988,4.259589269,1.147053792,7.514613139,8.26217897,2.449948483
0,0.217871879,0.471892895,0.371177637,0.870524484,-1.483200786,-1.558450679,-0.777661925,3.81931339,9.886583425,6.561161972,9.086338282,9.724395933
0,0.806941993,0.825089568,0.848366008,0.452879139,-0.705382425,-1.92599396,-1.549081251,4.180457637,5.246608572,3.881050342,7.508562789,6.57435157
1,0.331853972,0.690400459,0.399882941,0.181032884,-0.621149544,-0.670838965,-0.97453689,2.266525399,6.43942319,2.136092129,9.276470032,6.277452406
0,0.520869703,0.824834818,0.72276824,0.999294984,-1.020746519,-1.757506954,-0.596313882,3.374567355,3.356534937,0.747633474,1.607049896,3.252947686
1,0.485687538,0.489883174,0.273524622,0.823504448,-0.990884392,-1.193899338,-1.782308657,3.967092387,2.756966954,7.045813168,4.110262707,1.120618854
0,0.67560394,0.931655623,0.055101897,0.32327519,-1.654633031,-0.8686729,-1.611756981,4.135062913,6.18126626,8.296190192,7.493128547,2.258494237
0,0.465603208,0.801766453,0.729856721,0.094381318,-1.668873057,-0.914264054,-1.833907555,4.417044666,5.022862952,8.358640887,5.128736692,6.498656793
1,0.113651218,0.145035468,0.708905705,0.584307868,-0.756193303,-0.611140743,-1.916199063,3.28353311,9.452188725,5.045414441,2.767661709,8.134405477
0,0.099128289,0.734199272,0.920460451,0.601854673,-1.553069084,-0.647784287,-0.51533553,2.716188901,2.723121342,8.822689359,6.686701849,3.499909517
0,0.330565128,0.679570888,0.82819473,0.649870835,-1.484476961,-1.39020126,-1.061547463,3.936225683,4.168226624,3.55286753,2.622893717,1.602498612
0,0.426281805,0.556340745,0.174115091,0.987013645,-1.973221528,-1.627653271,-1.353026636,4.953901435,7.161193013,8.074665883,5.536724311,5.991353707
1,0.925619768,0.693192039,0.85820703,0.702076978,-0.75818242,-1.058370417,-1.09176411,2.908316947,1.186038013,3.636278095,1.979321265,8.358286599
0,0.424109135,0.656784421,0.183965655,0.960367085,-0.675685295,-0.85565162,-1.293702293,2.825039208,3.62016508,8.680417812,7.687729778,7.651545615
1,0.590892351,0.169750772,0.693119557,0.719773001,-1.368889702,-1.216290221,-0.562820084,3.148000007,3.432133685,7.141367104,1.067874318,9.505946712
0,0.409977262,0.800213252,0.106010123,0.050211922,-1.104002243,-0.618358804,-1.348959558,3.071320605,9.421301687,7.047784313,9.682953184,6.140774531
0,0.620393098,0.91847931,0.537992924,0.553558284,-0.842420695,-1.335902464,-1.905151357,4.083474516,8.135520401,7.800025465,8.605694458,8.02049631
0,0.301115094,0.856685412,0.795090175,0.331967977,-0.647140766,-1.370282621,-0.563228288,2.580651675,4.344766237,5.472481235,9.756241381,6.514944937
0,0.764259678,0.712441618,0.576962706,0.592857028,-0.678153868,-1.803442155,-1.433879373,3.915475395,1.587621528,4.930278934,1.56340202,6.493462041
0,0.383415061,0.894739771,0.521748755,0.425638109,-1.883763368,-0.7246058,-1.290641203,3.899010371,2.875028021,5.304700985,5.039209271,8.206542468
1,0.197477644,0.430654555,0.38540041,0.782777798,-1.762419271,-1.775178031,-1.153013409,4.690610711,5.738114815,0.742699897,7.745736432,3.253792361
1,0.786430447,0.78067392,0.572153926,0.869413484,-0.631637453,-1.788502985,-1.335862453,3.756002891,9.146830581,3.570066416,0.704952907,2.598707359
0,0.525065778,0.887258386,0.648667269,0.347841992,-1.358284568,-0.879047529,-1.300084217,3.537416313,7.361501643,8.407286833,9.896244644,4.474216607
0,0.339078145,0.171573587,0.178569521,0.999125142,-1.18269841,-1.129286487,-1.671248269,3.983233166,1.868803086,4.22328742,2.907673523,7.999588454
0,0.60948576,0.759363778,0.551945688,0.650742335,-0.849282513,-1.928909378,-1.469322872,4.247514763,4.304577863,3.387157619,1.634746718,9.242848872
1,0.213787847,0.659623577,0.668761368,0.156786406,-0.672150986,-1.858172783,-1.747011307,4.277335076,1.926358856,4.784259873,1.623088917,7.209586588
0,0.271570675,0.605477929,0.823492284,0.183058072,-1.429560962,-1.815069143,-1.313844295,4.558474399,5.052183208,8.24663699,9.386835593,9.196135929
0,0.55524515,0.978528499,0.514800301,0.227846763,-1.492691838,-0.741380928,-1.14245995,3.376532716,3.98890964,7.790493423,8.711703029,4.859168445
0,0.921935917,0.33330636,0.375609137,0.529179752,-1.288454578,-1.93694705,-1.125496961,4.350898588,6.423341782,3.526643615,5.729416432,2.052587982
1,0.197753014,0.391108061,0.152447254,0.612177647,-0.583051061,-1.005206257,-0.710079191,2.29833651,4.440967453,7.260184066,6.049919548,2.571749604
1,0.112289649,0.262259714,0.400648272,0.364264719,-1.286025393,-0.87284091,-1.911061856,4.069928159,0.953997438,2.5860259,5.396906611,7.951142574
1,0.121337081,0.392257739,0.077972608,0.175561254,-0.58404396,-1.732738217,-1.89719115,4.213973327,0.780260327,1.043598204,7.50090635,7.194129329
1,0.199202769,0.153563293,0.379618566,0.691174034,-0.851163325,-0.976203097,-1.270631666,3.097998087,1.197672797,3.625789156,7.26344819,6.198148362
1,0.397242954,0.068942802,0.724111798,0.147038671,-0.84152207,-1.799620236,-0.520002397,3.161144704,2.042898139,5.08374186,8.627426129,9.019293092
0,0.870355045,0.306088565,0.944584739,0.892446319,-1.681277777,-1.710709799,-1.452162409,4.844149985,3.426426936,9.141352393,4.972307,4.38224461
0,0.392966076,0.880052982,0.567797339,0.198239972,-1.654280838,-0.740727801,-1.170343707,3.565352346,9.120233627,2.953979985,8.1348087,3.474709288
0,0.765998385,0.95618221,0.104348537,0.356851315,-1.509941624,-0.540758141,-1.523564059,3.574263824,2.79207201,7.792636557,9.511729521,8.709615455
1,0.405561088,0.073076275,0.257228575,0.610167077,-1.231039017,-1.452993447,-1.001615118,3.685647582,6.469308557,2.444563888,3.528455869,3.686219645
0,0.425854628,0.059622929,0.953820134,0.469810024,-0.881861155,-1.315758406,-1.493813362,3.691432923,5.388870123,3.882237731,8.999521007,4.536337417
1,0.328660633,0.245644544,0.501001103,0.237020445,-1.348939615,-1.738944628,-0.794608387,3.88249263,0.82451173,2.382950085,6.34597863,1.920409122
0,0.435672967,0.815653411,0.74597399,0.676822905,-1.365308742,-1.276299925,-1.070683162,3.712291829,4.321146275,5.349517238,6.565952121,1.303256867
1,0.414304604,0.129786502,0.85905451,0.395432645,-0.680452265,-1.004091779,-1.790303207,3.474847251,1.573826023,7.961989561,2.863416029,7.959597196
1,0.379483173,0.754662142,0.641990322,0.966792134,-1.11993346,-0.590887086,-1.116422409,2.827242955,7.78587172,4.770606553,0.686858059,2.50038637
1,0.97355343,0.887396347,0.167469716,0.23392562,-0.907584361,-1.580823777,-1.158920234,3.647328372,7.709304677,1.349251064,3.53146635,1.609949293
0,0.852451868,0.144689209,0.869085168,0.161076216,-1.020421817,-1.079599677,-1.89681928,3.996840774,7.944205585,4.406918618,6.172060209,1.341493023
0,0.979523352,0.833141614,0.224796263,0.657294013,-1.430688586,-1.383705343,-1.284956251,4.09935018,6.905046755,8.243423356,2.179273673,6.417748531
0,0.742167021,0.430447519,0.336017986,0.056234114,-1.275967459,-0.505327314,-0.985503756,2.766798529,7.412268476,2.887087995,8.776093338,2.464555643
0,0.156000748,0.896285963,0.570727854,0.231274249,-1.797068276,-0.60343875,-1.760935417,4.161442443,5.549178659,9.155129462,4.118753763,2.20860409
